python_based_indices,frequency,percentage,mapping
7173,1,0.03821169277799007,5238
3275,2,0.07642338555598013,1834
2279,13,0.4967520061138708,1116
3949,12,0.4585403133358808,2360
5188,7,0.26748184944593045,3400
6237,5,0.19105846388995032,4340
6501,13,0.4967520061138708,4602
8377,17,0.6495987772258311,6155
8991,3,0.1146350783339702,6737
9107,2,0.07642338555598013,6851
11359,4,0.15284677111196027,8579
6011,10,0.38211692777990064,4115
7506,7,0.26748184944593045,5562
10677,11,0.4203286205578907,7997
3114,3,0.1146350783339702,1766
6008,4,0.15284677111196027,4112
9563,6,0.2292701566679404,7190
9644,1,0.03821169277799007,7240
9807,1,0.03821169277799007,7380
10333,2,0.07642338555598013,7727
11197,5,0.19105846388995032,8489
5054,7,0.26748184944593045,3275
5185,9,0.34390523500191056,3397
10617,1,0.03821169277799007,7937
12456,2,0.07642338555598013,9404
7490,5,0.19105846388995032,5546
1584,16,0.6113870844478411,548
1807,1,0.03821169277799007,750
4281,2,0.07642338555598013,2684
4979,1,0.03821169277799007,3204
9968,1,0.03821169277799007,7469
11716,6,0.2292701566679404,8873
2306,2,0.07642338555598013,1142
4580,6,0.2292701566679404,2852
10644,2,0.07642338555598013,7964
10151,2,0.07642338555598013,7565
9162,9,0.34390523500191056,6905
9888,22,0.8406572411157814,7435
11539,6,0.2292701566679404,8727
1088,77,2.942300343905235,175
2095,15,0.573175391669851,1023
7063,14,0.5349636988918609,5129
8684,17,0.6495987772258311,6430
8793,49,1.8723729461215133,6539
1695,23,0.8788689338937715,647
2788,4,0.15284677111196027,1511
3261,9,0.34390523500191056,1820
12129,31,1.184562476117692,9236
2618,1,0.03821169277799007,1424
5506,8,0.30569354222392053,3611
4724,7,0.26748184944593045,2960
7353,21,0.8024455483377914,5409
7364,9,0.34390523500191056,5420
7421,7,0.26748184944593045,5477
1942,13,0.4967520061138708,881
4414,18,0.6878104700038211,2769
2055,3,0.1146350783339702,984
2370,10,0.38211692777990064,1206
10010,1,0.03821169277799007,7502
12106,2,0.07642338555598013,9213
12268,1,0.03821169277799007,9301
9527,15,0.573175391669851,7163
2151,4,0.15284677111196027,1052
3940,14,0.5349636988918609,2351
5196,1,0.03821169277799007,"Ins: 3404, pa: 5197"
5271,1,0.03821169277799007,"Ins: 3404, pa: 5272"
2133,6,0.2292701566679404,1040
4460,2,0.07642338555598013,2795
7937,1,0.03821169277799007,5726
10409,3,0.1146350783339702,7788
10656,2,0.07642338555598013,7976
7877,1,0.03821169277799007,5669
2293,3,0.1146350783339702,1130
6285,4,0.15284677111196027,4388
10743,9,0.34390523500191056,8063
4300,6,0.2292701566679404,2702
10164,10,0.38211692777990064,7575
6795,12,0.4585403133358808,4892
12212,3,0.1146350783339702,9259
2397,1,0.03821169277799007,1233
4602,1,0.03821169277799007,2856
5819,4,0.15284677111196027,3923
9782,12,0.4585403133358808,7355
10007,6,0.2292701566679404,7499
10826,2,0.07642338555598013,8141
4039,3,0.1146350783339702,2450
5151,1,0.03821169277799007,3363
8327,1,0.03821169277799007,6109
10293,1,0.03821169277799007,7687
10312,1,0.03821169277799007,7706
10517,1,0.03821169277799007,7864
10949,1,0.03821169277799007,8260
11280,1,0.03821169277799007,8534
11640,1,0.03821169277799007,8801
11787,1,0.03821169277799007,8912
12036,1,0.03821169277799007,9143
12075,1,0.03821169277799007,9182
12202,1,0.03821169277799007,9249
1840,1,0.03821169277799007,782
2051,15,0.573175391669851,980
4198,10,0.38211692777990064,2606
5306,4,0.15284677111196027,3416
5426,5,0.19105846388995032,3536
4110,1,0.03821169277799007,2521
4703,1,0.03821169277799007,2939
9844,1,0.03821169277799007,"Ins: 7397, pa: 9845"
11444,1,0.03821169277799007,8645
6570,1,0.03821169277799007,4670
8215,3,0.1146350783339702,5999
1570,1,0.03821169277799007,541
3363,1,0.03821169277799007,1918
5607,1,0.03821169277799007,3712
12018,1,0.03821169277799007,9125
9186,4,0.15284677111196027,6929
4704,1,0.03821169277799007,2940
3934,2,0.07642338555598013,2345
12112,35,1.3374092472296524,9219
6755,1,0.03821169277799007,4852
2567,1,0.03821169277799007,1373
2663,2,0.07642338555598013,1469
2997,1,0.03821169277799007,1670
3119,1,0.03821169277799007,"Ins: 1766, pa: 3120"
3931,3,0.1146350783339702,2342
4204,1,0.03821169277799007,2612
5798,2,0.07642338555598013,3902
8272,2,0.07642338555598013,6054
8366,1,0.03821169277799007,6146
9101,1,0.03821169277799007,6845
9243,29,1.108139090561712,6983
11206,12,0.4585403133358808,8498
8547,4,0.15284677111196027,6293
2253,6,0.2292701566679404,1091
9310,9,0.34390523500191056,7035
9600,7,0.26748184944593045,7227
7514,1,0.03821169277799007,5570
11943,8,0.30569354222392053,9056
1964,19,0.7260221627818112,903
7445,2,0.07642338555598013,5501
2150,3,0.1146350783339702,1051
4237,1,0.03821169277799007,2645
4658,1,0.03821169277799007,2909
4902,6,0.2292701566679404,3127
5629,20,0.7642338555598013,3734
6072,10,0.38211692777990064,4176
6858,2,0.07642338555598013,4955
9507,1,0.03821169277799007,7143
10390,3,0.1146350783339702,7773
11547,1,0.03821169277799007,8735
1960,1,0.03821169277799007,899
6337,3,0.1146350783339702,4440
8024,1,0.03821169277799007,5810
10387,1,0.03821169277799007,7770
11435,1,0.03821169277799007,8639
11826,1,0.03821169277799007,8945
3397,24,0.9170806266717616,1952
2898,2,0.07642338555598013,1575
5303,4,0.15284677111196027,3413
7419,1,0.03821169277799007,5475
9645,3,0.1146350783339702,7241
9901,7,0.26748184944593045,7442
4511,1,0.03821169277799007,"Ins: 2834, pa: 4512"
4613,1,0.03821169277799007,2867
5552,1,0.03821169277799007,3657
8261,2,0.07642338555598013,6043
9989,2,0.07642338555598013,7481
3842,1,0.03821169277799007,2253
2010,2,0.07642338555598013,939
6217,2,0.07642338555598013,4320
3306,21,0.8024455483377914,1865
3844,1,0.03821169277799007,2255
11610,3,0.1146350783339702,8773
2568,4,0.15284677111196027,1374
5678,11,0.4203286205578907,3783
6297,1,0.03821169277799007,4400
8874,1,0.03821169277799007,6620
10442,3,0.1146350783339702,7817
11074,1,0.03821169277799007,8369
11138,1,0.03821169277799007,8433
11130,2,0.07642338555598013,8425
4160,3,0.1146350783339702,2568
8081,1,0.03821169277799007,5867
4218,1,0.03821169277799007,2626
5001,2,0.07642338555598013,3222
2934,1,0.03821169277799007,1611
11031,1,0.03821169277799007,8340
11034,1,0.03821169277799007,8343
4226,2,0.07642338555598013,2634
4640,3,0.1146350783339702,2891
5608,6,0.2292701566679404,3713
11339,4,0.15284677111196027,8559
4646,2,0.07642338555598013,2897
5775,1,0.03821169277799007,3879
5129,4,0.15284677111196027,3341
10445,4,0.15284677111196027,7820
3149,2,0.07642338555598013,"Ins: 1774, pa: 3150"
10741,26,0.9935040122277417,8061
1951,4,0.15284677111196027,890
9697,4,0.15284677111196027,7290
5090,3,0.1146350783339702,3302
9872,5,0.19105846388995032,7419
2348,1,0.03821169277799007,1184
2747,1,0.03821169277799007,"Ins: 1493, pa: 2748"
9222,1,0.03821169277799007,6962
29,2,0.07642338555598013,"Ins: 0, pa: 30"
9797,1,0.03821169277799007,7370
10542,1,0.03821169277799007,7889
466,2,0.07642338555598013,12
11025,3,0.1146350783339702,8334
2785,3,0.1146350783339702,1509
4469,1,0.03821169277799007,2804
5366,8,0.30569354222392053,3476
2885,2,0.07642338555598013,1562
9699,1,0.03821169277799007,7292
558,4,0.15284677111196027,"Ins: 17, pa: 559"
5732,3,0.1146350783339702,3836
5390,2,0.07642338555598013,3500
8739,8,0.30569354222392053,6485
10095,2,0.07642338555598013,"Ins: 7543, pa: 10096"
10393,1,0.03821169277799007,7776
6279,4,0.15284677111196027,4382
401,1,0.03821169277799007,"Ins: 7, pa: 402"
413,1,0.03821169277799007,"Ins: 11, pa: 414"
2625,1,0.03821169277799007,1431
8661,8,0.30569354222392053,6407
11344,13,0.4967520061138708,8564
6261,2,0.07642338555598013,4364
6873,5,0.19105846388995032,4970
506,4,0.15284677111196027,"Ins: 14, pa: 507"
11799,1,0.03821169277799007,8922
409,3,0.1146350783339702,10
480,1,0.03821169277799007,"Ins: 14, pa: 481"
488,1,0.03821169277799007,"Ins: 14, pa: 489"
4210,18,0.6878104700038211,2618
12360,19,0.7260221627818112,9359
6076,6,0.2292701566679404,4180
9239,5,0.19105846388995032,6979
403,1,0.03821169277799007,8
4183,2,0.07642338555598013,2591
410,8,0.30569354222392053,11
3601,2,0.07642338555598013,"Ins: 2065, pa: 3602"
3212,1,0.03821169277799007,"Ins: 1781, pa: 3213"
10166,1,0.03821169277799007,7577
2565,7,0.26748184944593045,1371
9881,3,0.1146350783339702,7428
3007,1,0.03821169277799007,1674
462,1,0.03821169277799007,"Ins: 11, pa: 463"
10318,10,0.38211692777990064,7712
3518,3,0.1146350783339702,"Ins: 2054, pa: 3519"
4636,8,0.30569354222392053,2887
11617,5,0.19105846388995032,8780
6458,2,0.07642338555598013,4560
11569,1,0.03821169277799007,8757
9530,5,0.19105846388995032,7166
3146,2,0.07642338555598013,"Ins: 1774, pa: 3147"
11039,1,0.03821169277799007,8348
13052,1,0.03821169277799007,"Ins: 9534, pa: 13053"
517,1,0.03821169277799007,17
616,1,0.03821169277799007,"Ins: 20, pa: 617"
23,1,0.03821169277799007,"Ins: 0, pa: 24"
258,4,0.15284677111196027,2
2708,1,0.03821169277799007,"Ins: 1489, pa: 2709"
6391,4,0.15284677111196027,4494
3154,1,0.03821169277799007,"Ins: 1774, pa: 3155"
3348,1,0.03821169277799007,1903
10899,1,0.03821169277799007,8210
182,1,0.03821169277799007,"Ins: 0, pa: 183"
3350,2,0.07642338555598013,1905
408,1,0.03821169277799007,9
8901,1,0.03821169277799007,6647
9785,1,0.03821169277799007,7358
13298,1,0.03821169277799007,"Ins: 9623, pa: 13299"
5706,2,0.07642338555598013,3810
3368,2,0.07642338555598013,1923
6270,1,0.03821169277799007,4373
7439,8,0.30569354222392053,5495
189,1,0.03821169277799007,"Ins: 0, pa: 190"
314,1,0.03821169277799007,"Ins: 3, pa: 315"
2248,3,0.1146350783339702,1086
8875,2,0.07642338555598013,6621
9474,1,0.03821169277799007,"Ins: 7127, pa: 9475"
1326,1,0.03821169277799007,"Ins: 368, pa: 1327"
3604,1,0.03821169277799007,"Ins: 2066, pa: 3605"
3147,1,0.03821169277799007,"Ins: 1774, pa: 3148"
11068,1,0.03821169277799007,8363
8221,5,0.19105846388995032,6005
185,3,0.1146350783339702,"Ins: 0, pa: 186"
588,1,0.03821169277799007,"Ins: 17, pa: 589"
2166,1,0.03821169277799007,1067
11614,3,0.1146350783339702,8777
5488,5,0.19105846388995032,3593
5888,17,0.6495987772258311,3992
2796,2,0.07642338555598013,1517
4319,2,0.07642338555598013,2718
7272,2,0.07642338555598013,5328
3554,1,0.03821169277799007,2060
8021,3,0.1146350783339702,5807
9698,1,0.03821169277799007,7291
5653,2,0.07642338555598013,3758
5966,1,0.03821169277799007,4070
2516,1,0.03821169277799007,1331
2816,2,0.07642338555598013,1535
13276,1,0.03821169277799007,9609
6464,1,0.03821169277799007,4566
9134,1,0.03821169277799007,6878
4045,1,0.03821169277799007,2456
1638,3,0.1146350783339702,594
9503,1,0.03821169277799007,7139
9566,1,0.03821169277799007,7193
9887,1,0.03821169277799007,7434
10157,3,0.1146350783339702,7568
4088,1,0.03821169277799007,2499
4091,1,0.03821169277799007,2502
4175,1,0.03821169277799007,2583
4438,1,0.03821169277799007,2775
4451,1,0.03821169277799007,2788
4463,1,0.03821169277799007,2798
7118,2,0.07642338555598013,5183
9834,1,0.03821169277799007,"Ins: 7397, pa: 9835"
4205,1,0.03821169277799007,2613
2136,2,0.07642338555598013,1043
9940,2,0.07642338555598013,7461
4928,1,0.03821169277799007,3153
4416,1,0.03821169277799007,2771
10722,2,0.07642338555598013,8042
9356,2,0.07642338555598013,7044
9890,2,0.07642338555598013,"Ins: 7436, pa: 9891"
1969,2,0.07642338555598013,908
3036,2,0.07642338555598013,1694
8341,20,0.7642338555598013,6122
8586,2,0.07642338555598013,6332
8670,2,0.07642338555598013,6416
8999,9,0.34390523500191056,6745
9177,2,0.07642338555598013,6920
9701,7,0.26748184944593045,7294
3048,2,0.07642338555598013,1706
9842,1,0.03821169277799007,"Ins: 7397, pa: 9843"
10533,1,0.03821169277799007,7880
11207,6,0.2292701566679404,8499
4440,1,0.03821169277799007,2777
7072,2,0.07642338555598013,5138
7535,1,0.03821169277799007,5591
9839,1,0.03821169277799007,"Ins: 7397, pa: 9840"
9455,1,0.03821169277799007,7109
9942,1,0.03821169277799007,7463
10119,1,0.03821169277799007,"Ins: 7543, pa: 10120"
7319,2,0.07642338555598013,5375
9012,2,0.07642338555598013,6758
10729,2,0.07642338555598013,8049
3182,5,0.19105846388995032,"Ins: 1778, pa: 3183"
1815,11,0.4203286205578907,758
4484,1,0.03821169277799007,2819
5786,1,0.03821169277799007,3890
2088,5,0.19105846388995032,1016
8995,1,0.03821169277799007,6741
11889,2,0.07642338555598013,9002
6080,1,0.03821169277799007,4184
11892,1,0.03821169277799007,9005
2238,7,0.26748184944593045,1076
3430,13,0.4967520061138708,1976
7515,4,0.15284677111196027,5571
10454,1,0.03821169277799007,7829
7175,1,0.03821169277799007,5240
3087,6,0.2292701566679404,1745
3982,1,0.03821169277799007,2393
4147,5,0.19105846388995032,2556
9265,1,0.03821169277799007,6990
9874,4,0.15284677111196027,7421
3847,1,0.03821169277799007,2258
9095,2,0.07642338555598013,6839
9140,2,0.07642338555598013,6884
10480,1,0.03821169277799007,7847
1680,2,0.07642338555598013,632
9919,1,0.03821169277799007,"Ins: 7450, pa: 9920"
4728,1,0.03821169277799007,2964
7488,1,0.03821169277799007,5544
1933,1,0.03821169277799007,872
9854,1,0.03821169277799007,7401
9857,1,0.03821169277799007,7404
2879,1,0.03821169277799007,1556
4202,12,0.4585403133358808,2610
8965,1,0.03821169277799007,6711
11574,2,0.07642338555598013,8762
1963,1,0.03821169277799007,902
3094,1,0.03821169277799007,1752
4051,1,0.03821169277799007,2462
4201,2,0.07642338555598013,2609
9526,2,0.07642338555598013,7162
3910,1,0.03821169277799007,2321
8322,3,0.1146350783339702,6104
10820,1,0.03821169277799007,8135
2696,1,0.03821169277799007,1489
7548,9,0.34390523500191056,5604
9889,1,0.03821169277799007,7436
10974,1,0.03821169277799007,8285
2076,2,0.07642338555598013,1004
10783,1,0.03821169277799007,8103
11040,7,0.26748184944593045,8349
3534,1,0.03821169277799007,"Ins: 2059, pa: 3535"
4259,1,0.03821169277799007,2662
7346,1,0.03821169277799007,5402
7453,1,0.03821169277799007,5509
8808,1,0.03821169277799007,6554
11237,1,0.03821169277799007,8526
1837,3,0.1146350783339702,779
6254,18,0.6878104700038211,4357
6276,1,0.03821169277799007,4379
7501,8,0.30569354222392053,5557
10324,6,0.2292701566679404,7718
10524,1,0.03821169277799007,7871
5414,3,0.1146350783339702,3524
7523,1,0.03821169277799007,5579
8784,2,0.07642338555598013,6530
11794,1,0.03821169277799007,8918
7348,9,0.34390523500191056,5404
6089,4,0.15284677111196027,4193
8893,4,0.15284677111196027,6639
2334,1,0.03821169277799007,1170
4171,1,0.03821169277799007,2579
10336,1,0.03821169277799007,7730
11170,3,0.1146350783339702,8462
6247,3,0.1146350783339702,4350
8183,5,0.19105846388995032,5967
3492,5,0.19105846388995032,2033
3575,2,0.07642338555598013,"Ins: 2063, pa: 3576"
3941,2,0.07642338555598013,2352
9734,1,0.03821169277799007,7319
3495,3,0.1146350783339702,2036
4443,1,0.03821169277799007,2780
5747,2,0.07642338555598013,3851
6609,1,0.03821169277799007,4709
2933,1,0.03821169277799007,1610
11200,1,0.03821169277799007,8492
3558,1,0.03821169277799007,"Ins: 2061, pa: 3559"
8868,1,0.03821169277799007,6614
4765,1,0.03821169277799007,2999
5186,1,0.03821169277799007,3398
3596,2,0.07642338555598013,"Ins: 2065, pa: 3597"
8484,1,0.03821169277799007,6239
9836,2,0.07642338555598013,"Ins: 7397, pa: 9837"
7928,2,0.07642338555598013,5717
9219,4,0.15284677111196027,6959
3000,1,0.03821169277799007,1673
3666,2,0.07642338555598013,2081
4209,1,0.03821169277799007,2617
9796,1,0.03821169277799007,7369
10962,1,0.03821169277799007,8273
6339,1,0.03821169277799007,4442
4464,1,0.03821169277799007,2799
2769,1,0.03821169277799007,1498
10050,1,0.03821169277799007,"Ins: 7540, pa: 10051"
4780,1,0.03821169277799007,3014
10671,1,0.03821169277799007,7991
1979,1,0.03821169277799007,918
7965,1,0.03821169277799007,5754
4556,1,0.03821169277799007,2836
4149,1,0.03821169277799007,2558
6098,1,0.03821169277799007,4202
9776,1,0.03821169277799007,7349
9853,1,0.03821169277799007,7400
5417,2,0.07642338555598013,3527
8904,8,0.30569354222392053,6650
9071,2,0.07642338555598013,6815
11838,3,0.1146350783339702,8955
9234,4,0.15284677111196027,6974
10643,1,0.03821169277799007,7963
10433,1,0.03821169277799007,7811
10170,1,0.03821169277799007,7581
4937,2,0.07642338555598013,3162
9461,1,0.03821169277799007,7115
4868,4,0.15284677111196027,3093
5745,2,0.07642338555598013,3849
10874,2,0.07642338555598013,8186
11028,7,0.26748184944593045,8337
11487,2,0.07642338555598013,8678
2345,2,0.07642338555598013,1181
3139,1,0.03821169277799007,1773
2218,1,0.03821169277799007,"Ins: 1075, pa: 2219"
346,1,0.03821169277799007,5
5939,1,0.03821169277799007,4043
11462,1,0.03821169277799007,8661
3150,3,0.1146350783339702,"Ins: 1774, pa: 3151"
3328,1,0.03821169277799007,1886
4222,1,0.03821169277799007,2630
8760,1,0.03821169277799007,6506
5680,1,0.03821169277799007,3785
2303,4,0.15284677111196027,1139
7039,6,0.2292701566679404,5105
9536,1,0.03821169277799007,7172
6379,1,0.03821169277799007,4482
10234,1,0.03821169277799007,7628
10753,8,0.30569354222392053,8073
9819,1,0.03821169277799007,7392
1846,1,0.03821169277799007,788
1770,1,0.03821169277799007,713
9728,1,0.03821169277799007,7313
4087,8,0.30569354222392053,2498
2260,1,0.03821169277799007,1097
6503,2,0.07642338555598013,4604
3265,1,0.03821169277799007,1824
4889,2,0.07642338555598013,3114
9125,1,0.03821169277799007,6869
4634,2,0.07642338555598013,2885
4795,1,0.03821169277799007,3029
6316,1,0.03821169277799007,4419
2977,1,0.03821169277799007,1650
2869,1,0.03821169277799007,1554
6766,2,0.07642338555598013,4863
3598,1,0.03821169277799007,"Ins: 2065, pa: 3599"
11071,1,0.03821169277799007,8366
