python_based_indices,frequency,percentage,mapping
243,1,0.03821169277799007,"Ins: 0, pa: 244"
6039,1,0.03821169277799007,4143
10243,1,0.03821169277799007,7637
4614,3,0.1146350783339702,2868
7043,1,0.03821169277799007,5109
3149,9,0.34390523500191056,"Ins: 1774, pa: 3150"
11023,1,0.03821169277799007,8332
11938,5,0.19105846388995032,9051
2883,1,0.03821169277799007,1560
3036,1,0.03821169277799007,1694
10093,2,0.07642338555598013,"Ins: 7543, pa: 10094"
256,1,0.03821169277799007,"Ins: 0, pa: 257"
477,1,0.03821169277799007,"Ins: 14, pa: 478"
4830,2,0.07642338555598013,3055
13286,1,0.03821169277799007,9619
3785,1,0.03821169277799007,2197
3537,2,0.07642338555598013,"Ins: 2059, pa: 3538"
69,1,0.03821169277799007,"Ins: 0, pa: 70"
1573,4,0.15284677111196027,544
1705,1,0.03821169277799007,655
3398,1,0.03821169277799007,1953
3812,1,0.03821169277799007,2223
4988,1,0.03821169277799007,3213
5701,2,0.07642338555598013,3805
3336,22,0.8406572411157814,1894
458,1,0.03821169277799007,"Ins: 11, pa: 459"
347,4,0.15284677111196027,6
4245,7,0.26748184944593045,2653
1597,8,0.30569354222392053,561
4634,8,0.30569354222392053,2885
2769,4,0.15284677111196027,1498
2793,1,0.03821169277799007,1514
6074,5,0.19105846388995032,4178
11437,2,0.07642338555598013,8641
3554,1,0.03821169277799007,2060
11567,1,0.03821169277799007,8755
801,1,0.03821169277799007,"Ins: 67, pa: 802"
9828,10,0.38211692777990064,"Ins: 7397, pa: 9829"
196,1,0.03821169277799007,"Ins: 0, pa: 197"
3268,3,0.1146350783339702,1827
3055,1,0.03821169277799007,1713
2706,1,0.03821169277799007,"Ins: 1489, pa: 2707"
3350,1,0.03821169277799007,1905
7656,1,0.03821169277799007,"Ins: 5661, pa: 7657"
3514,1,0.03821169277799007,2054
10578,2,0.07642338555598013,7912
7201,1,0.03821169277799007,5266
3377,1,0.03821169277799007,1932
4184,1,0.03821169277799007,2592
558,1,0.03821169277799007,"Ins: 17, pa: 559"
226,1,0.03821169277799007,"Ins: 0, pa: 227"
7116,3,0.1146350783339702,5181
190,1,0.03821169277799007,"Ins: 0, pa: 191"
3473,4,0.15284677111196027,2014
259,1,0.03821169277799007,3
4247,1,0.03821169277799007,2655
7219,1,0.03821169277799007,5284
187,1,0.03821169277799007,"Ins: 0, pa: 188"
3796,1,0.03821169277799007,2208
3602,1,0.03821169277799007,2066
3520,1,0.03821169277799007,2056
586,1,0.03821169277799007,"Ins: 17, pa: 587"
7447,1,0.03821169277799007,5503
7491,4,0.15284677111196027,5547
9801,1,0.03821169277799007,7374
9832,2,0.07642338555598013,"Ins: 7397, pa: 9833"
13274,1,0.03821169277799007,9607
3164,2,0.07642338555598013,1777
10743,1,0.03821169277799007,8063
5478,3,0.1146350783339702,3583
5430,1,0.03821169277799007,3540
10137,1,0.03821169277799007,7551
8023,2,0.07642338555598013,5809
3368,1,0.03821169277799007,1923
1950,1,0.03821169277799007,889
10669,2,0.07642338555598013,7989
1636,3,0.1146350783339702,592
8759,1,0.03821169277799007,6505
9287,4,0.15284677111196027,7012
9885,1,0.03821169277799007,7432
10976,2,0.07642338555598013,8287
253,1,0.03821169277799007,"Ins: 0, pa: 254"
559,1,0.03821169277799007,"Ins: 17, pa: 560"
646,1,0.03821169277799007,26
687,1,0.03821169277799007,"Ins: 34, pa: 688"
738,1,0.03821169277799007,55
4089,1,0.03821169277799007,2500
4449,1,0.03821169277799007,2786
4461,1,0.03821169277799007,2796
5189,10,0.38211692777990064,3401
5142,1,0.03821169277799007,3354
9901,1,0.03821169277799007,7442
10463,3,0.1146350783339702,7830
3269,1,0.03821169277799007,1828
1839,1,0.03821169277799007,781
2963,2,0.07642338555598013,1636
10768,12,0.4585403133358808,8088
4926,1,0.03821169277799007,3151
6119,1,0.03821169277799007,4222
5042,1,0.03821169277799007,3263
8285,2,0.07642338555598013,6067
1964,2,0.07642338555598013,903
8382,6,0.2292701566679404,6160
9851,2,0.07642338555598013,7398
11368,2,0.07642338555598013,8581
3046,2,0.07642338555598013,1704
10453,3,0.1146350783339702,7828
10531,1,0.03821169277799007,7878
3899,6,0.2292701566679404,2310
8997,2,0.07642338555598013,6743
9453,1,0.03821169277799007,7107
10117,1,0.03821169277799007,"Ins: 7543, pa: 10118"
9010,2,0.07642338555598013,6756
2560,2,0.07642338555598013,1366
4043,1,0.03821169277799007,2454
2302,4,0.15284677111196027,1138
10479,6,0.2292701566679404,7846
3761,1,0.03821169277799007,2175
4283,2,0.07642338555598013,2686
6317,2,0.07642338555598013,4420
9547,1,0.03821169277799007,7180
11887,3,0.1146350783339702,9000
3180,4,0.15284677111196027,"Ins: 1778, pa: 3181"
3488,2,0.07642338555598013,2029
9781,3,0.1146350783339702,7354
10478,1,0.03821169277799007,7845
1678,2,0.07642338555598013,630
3041,2,0.07642338555598013,1699
2994,2,0.07642338555598013,1667
4654,1,0.03821169277799007,2905
12020,2,0.07642338555598013,9127
3510,1,0.03821169277799007,2050
4928,1,0.03821169277799007,3153
10464,5,0.19105846388995032,7831
2662,1,0.03821169277799007,1468
5919,2,0.07642338555598013,4023
11038,7,0.26748184944593045,8347
11057,1,0.03821169277799007,8352
2572,1,0.03821169277799007,1378
2575,1,0.03821169277799007,1381
3702,1,0.03821169277799007,2116
4257,1,0.03821169277799007,2660
8443,1,0.03821169277799007,6216
8449,1,0.03821169277799007,6222
9463,1,0.03821169277799007,7117
9741,1,0.03821169277799007,"Ins: 7324, pa: 9742"
11058,1,0.03821169277799007,8353
11208,1,0.03821169277799007,8500
11379,1,0.03821169277799007,8592
5032,2,0.07642338555598013,3253
7499,6,0.2292701566679404,5555
6803,5,0.19105846388995032,4900
6035,5,0.19105846388995032,4139
8823,13,0.4967520061138708,6569
9534,9,0.34390523500191056,7170
5632,1,0.03821169277799007,3737
7261,3,0.1146350783339702,5317
7494,3,0.1146350783339702,5550
10446,3,0.1146350783339702,7821
10643,2,0.07642338555598013,7963
2248,5,0.19105846388995032,1086
2987,1,0.03821169277799007,1660
3664,3,0.1146350783339702,2079
8891,2,0.07642338555598013,6637
9819,2,0.07642338555598013,7392
1590,1,0.03821169277799007,554
4900,1,0.03821169277799007,3125
3044,2,0.07642338555598013,1702
11377,1,0.03821169277799007,8590
6097,2,0.07642338555598013,4201
5745,4,0.15284677111196027,3849
6640,1,0.03821169277799007,4737
3030,2,0.07642338555598013,1688
3556,1,0.03821169277799007,"Ins: 2061, pa: 3557"
3872,2,0.07642338555598013,2283
3549,2,0.07642338555598013,"Ins: 2059, pa: 3550"
5392,3,0.1146350783339702,3502
10450,1,0.03821169277799007,7825
11576,1,0.03821169277799007,8763
2759,1,0.03821169277799007,1496
4273,1,0.03821169277799007,2676
8600,2,0.07642338555598013,6346
9829,2,0.07642338555598013,"Ins: 7397, pa: 9830"
3513,1,0.03821169277799007,2053
2828,1,0.03821169277799007,1543
2928,6,0.2292701566679404,1605
3138,2,0.07642338555598013,1772
3257,2,0.07642338555598013,1816
8643,5,0.19105846388995032,6389
5517,2,0.07642338555598013,3622
10641,1,0.03821169277799007,7961
3711,3,0.1146350783339702,2125
9115,11,0.4203286205578907,6859
3125,3,0.1146350783339702,"Ins: 1769, pa: 3126"
4866,3,0.1146350783339702,3091
5086,6,0.2292701566679404,3298
5570,1,0.03821169277799007,3675
4220,1,0.03821169277799007,2628
7155,1,0.03821169277799007,5220
6389,2,0.07642338555598013,4492
6742,1,0.03821169277799007,4839
2060,1,0.03821169277799007,988
2265,6,0.2292701566679404,1102
8380,2,0.07642338555598013,6158
11460,1,0.03821169277799007,8659
9939,1,0.03821169277799007,7460
3923,1,0.03821169277799007,2334
3107,3,0.1146350783339702,1759
4937,1,0.03821169277799007,3162
6720,2,0.07642338555598013,4817
9353,1,0.03821169277799007,7041
4779,1,0.03821169277799007,3013
3456,1,0.03821169277799007,1999
10833,1,0.03821169277799007,8148
465,2,0.07642338555598013,"Ins: 11, pa: 466"
9667,1,0.03821169277799007,7260
1816,1,0.03821169277799007,759
8661,13,0.4967520061138708,6407
10994,5,0.19105846388995032,8305
11350,1,0.03821169277799007,8570
8667,1,0.03821169277799007,6413
3467,1,0.03821169277799007,2009
9887,3,0.1146350783339702,7434
10751,8,0.30569354222392053,8071
9694,1,0.03821169277799007,7287
9052,2,0.07642338555598013,6796
3104,1,0.03821169277799007,"Ins: 1756, pa: 3105"
5835,1,0.03821169277799007,3939
9934,1,0.03821169277799007,7455
4832,10,0.38211692777990064,3057
2544,1,0.03821169277799007,1350
2785,1,0.03821169277799007,1509
9272,1,0.03821169277799007,6997
11462,2,0.07642338555598013,8661
5772,1,0.03821169277799007,3876
5005,1,0.03821169277799007,3226
7273,1,0.03821169277799007,5329
